run,model,dataset,missing_rate,seed,MAE,MSE,RMSE,MRE,metrics_file
locf/ettm1/mr0.3/seed456,locf,ettm1,0.3,456,0.16948926521070076,0.09086339861236656,0.3014355629522943,0.19962772906530998,output/imputation/cuda/paper_campaign/locf/ettm1/mr0.3/seed456/metrics/locf_metrics.json
locf/ettm1/mr0.5/seed123,locf,ettm1,0.5,123,0.19401304361357521,0.1176323564138894,0.3429757373545385,0.22752110102634016,output/imputation/cuda/paper_campaign/locf/ettm1/mr0.5/seed123/metrics/locf_metrics.json
locf/ettm1/mr0.5/seed42,locf,ettm1,0.5,42,0.1933864048729076,0.11695882445329109,0.3419924333275388,0.2284456706427366,output/imputation/cuda/paper_campaign/locf/ettm1/mr0.5/seed42/metrics/locf_metrics.json
locf/ettm1/mr0.5/seed456,locf,ettm1,0.5,456,0.19358976995586868,0.11827029782182306,0.34390448938887536,0.22805155466511642,output/imputation/cuda/paper_campaign/locf/ettm1/mr0.5/seed456/metrics/locf_metrics.json
locf/household_power/mr0.1/seed123,locf,household_power,0.1,123,0.33964047137413556,0.454680173981904,0.6742997656694714,0.46830495577251846,output/imputation/cuda/paper_campaign/locf/household_power/mr0.1/seed123/metrics/locf_metrics.json
locf/household_power/mr0.1/seed42,locf,household_power,0.1,42,0.3397411984637719,0.45029656603204427,0.6710414041115825,0.46769738815954576,output/imputation/cuda/paper_campaign/locf/household_power/mr0.1/seed42/metrics/locf_metrics.json
locf/household_power/mr0.1/seed456,locf,household_power,0.1,456,0.34201678907638494,0.4574629827045901,0.6763600983977323,0.4703293008009447,output/imputation/cuda/paper_campaign/locf/household_power/mr0.1/seed456/metrics/locf_metrics.json
locf/household_power/mr0.3/seed123,locf,household_power,0.3,123,0.3771711148938665,0.5244016511517862,0.7241558196629964,0.5198043943637587,output/imputation/cuda/paper_campaign/locf/household_power/mr0.3/seed123/metrics/locf_metrics.json
locf/household_power/mr0.3/seed42,locf,household_power,0.3,42,0.3771931900927782,0.5246083434990396,0.724298518222314,0.5195409133440253,output/imputation/cuda/paper_campaign/locf/household_power/mr0.3/seed42/metrics/locf_metrics.json
locf/household_power/mr0.3/seed456,locf,household_power,0.3,456,0.3784025188202456,0.5278052906528294,0.7265020926692706,0.5210877002999822,output/imputation/cuda/paper_campaign/locf/household_power/mr0.3/seed456/metrics/locf_metrics.json
locf/household_power/mr0.5/seed123,locf,household_power,0.5,123,0.43241322114507974,0.6372903701030292,0.7983046850063134,0.5953490808092908,output/imputation/cuda/paper_campaign/locf/household_power/mr0.5/seed123/metrics/locf_metrics.json
locf/household_power/mr0.5/seed42,locf,household_power,0.5,42,0.4323951044009196,0.6364621546666331,0.7977857824420245,0.5956798960854984,output/imputation/cuda/paper_campaign/locf/household_power/mr0.5/seed42/metrics/locf_metrics.json
locf/household_power/mr0.5/seed456,locf,household_power,0.5,456,0.4327036971440666,0.6349046682355365,0.796809053811223,0.5959671681620702,output/imputation/cuda/paper_campaign/locf/household_power/mr0.5/seed456/metrics/locf_metrics.json
locf/opsd_germany/mr0.1/seed123,locf,opsd_germany,0.1,123,0.15235834039181198,0.0595620051071905,0.2440532833362225,0.16789538778281912,output/imputation/cuda/paper_campaign/locf/opsd_germany/mr0.1/seed123/metrics/locf_metrics.json
locf/opsd_germany/mr0.1/seed42,locf,opsd_germany,0.1,42,0.15183705696611727,0.05920734328994289,0.243325591111874,0.16696161937218743,output/imputation/cuda/paper_campaign/locf/opsd_germany/mr0.1/seed42/metrics/locf_metrics.json
locf/opsd_germany/mr0.1/seed456,locf,opsd_germany,0.1,456,0.15231890233982134,0.05961959415488375,0.24417123940973012,0.16759055852260513,output/imputation/cuda/paper_campaign/locf/opsd_germany/mr0.1/seed456/metrics/locf_metrics.json
locf/opsd_germany/mr0.3/seed123,locf,opsd_germany,0.3,123,0.19097055966358184,0.10525222981159699,0.32442600051721654,0.21031515576929696,output/imputation/cuda/paper_campaign/locf/opsd_germany/mr0.3/seed123/metrics/locf_metrics.json
locf/opsd_germany/mr0.3/seed42,locf,opsd_germany,0.3,42,0.19084881772423062,0.10537847515748812,0.3246205094529428,0.21009221334288547,output/imputation/cuda/paper_campaign/locf/opsd_germany/mr0.3/seed42/metrics/locf_metrics.json
locf/opsd_germany/mr0.3/seed456,locf,opsd_germany,0.3,456,0.1915120654877343,0.10610650113780863,0.3257399286820832,0.21101404979710425,output/imputation/cuda/paper_campaign/locf/opsd_germany/mr0.3/seed456/metrics/locf_metrics.json
locf/opsd_germany/mr0.5/seed123,locf,opsd_germany,0.5,123,0.2560275206059868,0.20289873182629425,0.4504428174877409,0.2819349224280382,output/imputation/cuda/paper_campaign/locf/opsd_germany/mr0.5/seed123/metrics/locf_metrics.json
locf/opsd_germany/mr0.5/seed42,locf,opsd_germany,0.5,42,0.25530844129694674,0.20208386730827357,0.44953739255847625,0.28108017534577395,output/imputation/cuda/paper_campaign/locf/opsd_germany/mr0.5/seed42/metrics/locf_metrics.json
locf/opsd_germany/mr0.5/seed456,locf,opsd_germany,0.5,456,0.2561916186668688,0.20371596297226116,0.4513490478246976,0.28209266006609096,output/imputation/cuda/paper_campaign/locf/opsd_germany/mr0.5/seed456/metrics/locf_metrics.json
locf/physionet_2012/mr0.1/seed123,locf,physionet_2012,0.1,123,0.3928511348587286,0.513014716417153,0.7162504564865233,0.5697392595148838,output/imputation/cuda/paper_campaign/locf/physionet_2012/mr0.1/seed123/metrics/locf_metrics.json
locf/physionet_2012/mr0.1/seed42,locf,physionet_2012,0.1,42,0.3932541765866899,0.7334439478473584,0.8564134211041758,0.5592616359329141,output/imputation/cuda/paper_campaign/locf/physionet_2012/mr0.1/seed42/metrics/locf_metrics.json
locf/physionet_2012/mr0.1/seed456,locf,physionet_2012,0.1,456,0.39932115151571557,0.601921591166145,0.775836059464978,0.5625418800251942,output/imputation/cuda/paper_campaign/locf/physionet_2012/mr0.1/seed456/metrics/locf_metrics.json
locf/physionet_2012/mr0.3/seed123,locf,physionet_2012,0.3,123,0.4103709229759615,0.5711805096036725,0.7557648507331315,0.593093448925973,output/imputation/cuda/paper_campaign/locf/physionet_2012/mr0.3/seed123/metrics/locf_metrics.json
locf/physionet_2012/mr0.3/seed42,locf,physionet_2012,0.3,42,0.4027201077716322,0.5920831453813864,0.7694693921017173,0.5764219296140056,output/imputation/cuda/paper_campaign/locf/physionet_2012/mr0.3/seed42/metrics/locf_metrics.json
locf/physionet_2012/mr0.3/seed456,locf,physionet_2012,0.3,456,0.41151669615667036,0.5713273250158992,0.7558619748445474,0.5851630830097986,output/imputation/cuda/paper_campaign/locf/physionet_2012/mr0.3/seed456/metrics/locf_metrics.json
locf/physionet_2012/mr0.5/seed123,locf,physionet_2012,0.5,123,0.4338758590433364,0.5949715190016215,0.7713439693169458,0.6273267984087744,output/imputation/cuda/paper_campaign/locf/physionet_2012/mr0.5/seed123/metrics/locf_metrics.json
locf/physionet_2012/mr0.5/seed42,locf,physionet_2012,0.5,42,0.42892660034875796,0.6362615978024856,0.7976600766006066,0.6142321702671328,output/imputation/cuda/paper_campaign/locf/physionet_2012/mr0.5/seed42/metrics/locf_metrics.json
locf/physionet_2012/mr0.5/seed456,locf,physionet_2012,0.5,456,0.43622200000630057,0.6265979610809238,0.7915794092072657,0.6191849707243805,output/imputation/cuda/paper_campaign/locf/physionet_2012/mr0.5/seed456/metrics/locf_metrics.json
locf/solar/mr0.1/seed123,locf,solar,0.1,123,0.049100737310320657,0.0128853627177621,0.11351371158482178,0.0633811451158212,output/imputation/cuda/paper_campaign/locf/solar/mr0.1/seed123/metrics/locf_metrics.json
locf/solar/mr0.1/seed42,locf,solar,0.1,42,0.048725226231456774,0.012545315240821722,0.11200587145690945,0.06295813452272207,output/imputation/cuda/paper_campaign/locf/solar/mr0.1/seed42/metrics/locf_metrics.json
locf/solar/mr0.1/seed456,locf,solar,0.1,456,0.048653582325466786,0.01271526580343574,0.11276198740460253,0.06280544126920523,output/imputation/cuda/paper_campaign/locf/solar/mr0.1/seed456/metrics/locf_metrics.json
locf/solar/mr0.3/seed123,locf,solar,0.3,123,0.0590438424567762,0.0191288594504304,0.13830712002796675,0.07626069048118991,output/imputation/cuda/paper_campaign/locf/solar/mr0.3/seed123/metrics/locf_metrics.json
locf/solar/mr0.3/seed42,locf,solar,0.3,42,0.05874572893036404,0.01881644650215572,0.13717305311961137,0.0758301348344363,output/imputation/cuda/paper_campaign/locf/solar/mr0.3/seed42/metrics/locf_metrics.json
locf/solar/mr0.3/seed456,locf,solar,0.3,456,0.058847384469307255,0.019050642410040088,0.13802406460483654,0.07591820270003925,output/imputation/cuda/paper_campaign/locf/solar/mr0.3/seed456/metrics/locf_metrics.json
locf/solar/mr0.5/seed123,locf,solar,0.5,123,0.07431385236798739,0.03027443106505696,0.17399549150784616,0.09595273723161782,output/imputation/cuda/paper_campaign/locf/solar/mr0.5/seed123/metrics/locf_metrics.json
locf/solar/mr0.5/seed42,locf,solar,0.5,42,0.07376176906464516,0.029798067401137104,0.1726211673032514,0.09520254005342026,output/imputation/cuda/paper_campaign/locf/solar/mr0.5/seed42/metrics/locf_metrics.json
locf/solar/mr0.5/seed456,locf,solar,0.5,456,0.07406709239229266,0.030147250250869846,0.17362963528980255,0.09563609046430195,output/imputation/cuda/paper_campaign/locf/solar/mr0.5/seed456/metrics/locf_metrics.json
mean/appliances_energy/mr0.1/seed123,mean,appliances_energy,0.1,123,0.7461494568564315,0.8846268733449462,0.9405460506242882,0.7404643804597778,output/imputation/cuda/paper_campaign/mean/appliances_energy/mr0.1/seed123/metrics/mean_metrics.json
mean/appliances_energy/mr0.1/seed42,mean,appliances_energy,0.1,42,0.7481065636006189,0.8879238691313183,0.9422971235928285,0.7422843840621456,output/imputation/cuda/paper_campaign/mean/appliances_energy/mr0.1/seed42/metrics/mean_metrics.json
mean/appliances_energy/mr0.1/seed456,mean,appliances_energy,0.1,456,0.744740570445451,0.8824822182401829,0.9394052470793331,0.7404988246031968,output/imputation/cuda/paper_campaign/mean/appliances_energy/mr0.1/seed456/metrics/mean_metrics.json
mean/appliances_energy/mr0.3/seed123,mean,appliances_energy,0.3,123,0.7471230948913476,0.886375083948959,0.941474951312545,0.7411170720023076,output/imputation/cuda/paper_campaign/mean/appliances_energy/mr0.3/seed123/metrics/mean_metrics.json
mean/appliances_energy/mr0.3/seed42,mean,appliances_energy,0.3,42,0.7470121624399771,0.8858200928060618,0.9411801595901084,0.7410956888509387,output/imputation/cuda/paper_campaign/mean/appliances_energy/mr0.3/seed42/metrics/mean_metrics.json
mean/appliances_energy/mr0.3/seed456,mean,appliances_energy,0.3,456,0.74622266806362,0.8829797478440401,0.9396700207221895,0.7405504965576445,output/imputation/cuda/paper_campaign/mean/appliances_energy/mr0.3/seed456/metrics/mean_metrics.json
mean/appliances_energy/mr0.5/seed123,mean,appliances_energy,0.5,123,0.746777598047437,0.8854896744551449,0.9410046091572267,0.7411332501531431,output/imputation/cuda/paper_campaign/mean/appliances_energy/mr0.5/seed123/metrics/mean_metrics.json
mean/appliances_energy/mr0.5/seed42,mean,appliances_energy,0.5,42,0.747307165441481,0.8866625792875182,0.9416276224110666,0.741412033131174,output/imputation/cuda/paper_campaign/mean/appliances_energy/mr0.5/seed42/metrics/mean_metrics.json
mean/appliances_energy/mr0.5/seed456,mean,appliances_energy,0.5,456,0.746816653618765,0.8843637979796911,0.9404061877612733,0.7416970936831795,output/imputation/cuda/paper_campaign/mean/appliances_energy/mr0.5/seed456/metrics/mean_metrics.json
mean/citylearn_zone5/mr0.1/seed123,mean,citylearn_zone5,0.1,123,0.7879079641417628,0.8929444572266108,0.9449573838150643,0.9660167018875213,output/imputation/cuda/paper_campaign/mean/citylearn_zone5/mr0.1/seed123/metrics/mean_metrics.json
mean/citylearn_zone5/mr0.1/seed42,mean,citylearn_zone5,0.1,42,0.7857224139933524,0.8887241493275579,0.9427216711880331,0.9660500401822435,output/imputation/cuda/paper_campaign/mean/citylearn_zone5/mr0.1/seed42/metrics/mean_metrics.json
mean/citylearn_zone5/mr0.1/seed456,mean,citylearn_zone5,0.1,456,0.7859061586243272,0.8898868200540423,0.9433381260470937,0.9659281364576512,output/imputation/cuda/paper_campaign/mean/citylearn_zone5/mr0.1/seed456/metrics/mean_metrics.json
mean/citylearn_zone5/mr0.3/seed123,mean,citylearn_zone5,0.3,123,0.7874801337400882,0.892572861907104,0.9447607432080908,0.9659627192508278,output/imputation/cuda/paper_campaign/mean/citylearn_zone5/mr0.3/seed123/metrics/mean_metrics.json
mean/citylearn_zone5/mr0.3/seed42,mean,citylearn_zone5,0.3,42,0.7862116843150344,0.8899309342470832,0.9433615077196458,0.9658721719067822,output/imputation/cuda/paper_campaign/mean/citylearn_zone5/mr0.3/seed42/metrics/mean_metrics.json
mean/citylearn_zone5/mr0.3/seed456,mean,citylearn_zone5,0.3,456,0.7861723628195018,0.8893893150619459,0.9430743952954856,0.9658681491982669,output/imputation/cuda/paper_campaign/mean/citylearn_zone5/mr0.3/seed456/metrics/mean_metrics.json
mean/citylearn_zone5/mr0.5/seed123,mean,citylearn_zone5,0.5,123,0.7870034385696478,0.8912472586475232,0.9440589275291682,0.9659847413097787,output/imputation/cuda/paper_campaign/mean/citylearn_zone5/mr0.5/seed123/metrics/mean_metrics.json
mean/citylearn_zone5/mr0.5/seed42,mean,citylearn_zone5,0.5,42,0.7865829276713981,0.8907390177863482,0.9437897105745263,0.9658560904236935,output/imputation/cuda/paper_campaign/mean/citylearn_zone5/mr0.5/seed42/metrics/mean_metrics.json
mean/citylearn_zone5/mr0.5/seed456,mean,citylearn_zone5,0.5,456,0.7867553602864735,0.8907311122897337,0.9437855223988836,0.9660076690232204,output/imputation/cuda/paper_campaign/mean/citylearn_zone5/mr0.5/seed456/metrics/mean_metrics.json
mean/eld/mr0.1/seed123,mean,eld,0.1,123,0.4220835380119394,0.5791413535893458,0.7610133728058567,0.22581067938941687,output/imputation/cuda/paper_campaign/mean/eld/mr0.1/seed123/metrics/mean_metrics.json
mean/eld/mr0.1/seed42,mean,eld,0.1,42,0.42343873839840596,0.5805576427005326,0.7619433329982831,0.22671726183744498,output/imputation/cuda/paper_campaign/mean/eld/mr0.1/seed42/metrics/mean_metrics.json
mean/eld/mr0.1/seed456,mean,eld,0.1,456,0.42361475931577747,0.5810918300599093,0.7622937951078372,0.2267944256099415,output/imputation/cuda/paper_campaign/mean/eld/mr0.1/seed456/metrics/mean_metrics.json
mean/eld/mr0.3/seed123,mean,eld,0.3,123,0.4224343247979373,0.5792650861902593,0.761094663094059,0.22619988612648756,output/imputation/cuda/paper_campaign/mean/eld/mr0.3/seed123/metrics/mean_metrics.json
mean/eld/mr0.3/seed42,mean,eld,0.3,42,0.42306989876387774,0.5799390912162976,0.7615373209608952,0.22649040212976956,output/imputation/cuda/paper_campaign/mean/eld/mr0.3/seed42/metrics/mean_metrics.json
mean/eld/mr0.3/seed456,mean,eld,0.3,456,0.4228118206540627,0.5796241708060076,0.7613305266479254,0.22637270446133084,output/imputation/cuda/paper_campaign/mean/eld/mr0.3/seed456/metrics/mean_metrics.json
mean/eld/mr0.5/seed123,mean,eld,0.5,123,0.4222980456445695,0.5790123899605748,0.760928636575451,0.2261568768647856,output/imputation/cuda/paper_campaign/mean/eld/mr0.5/seed123/metrics/mean_metrics.json
mean/eld/mr0.5/seed42,mean,eld,0.5,42,0.4227226645612318,0.5796219947512399,0.7613290975335436,0.22637295877801258,output/imputation/cuda/paper_campaign/mean/eld/mr0.5/seed42/metrics/mean_metrics.json
mean/eld/mr0.5/seed456,mean,eld,0.5,456,0.4227679655734392,0.5798035972863682,0.7614483549699009,0.2264222818193752,output/imputation/cuda/paper_campaign/mean/eld/mr0.5/seed456/metrics/mean_metrics.json
mean/etth1/mr0.1/seed123,mean,etth1,0.1,123,0.7321378746811222,0.9739936990421165,0.986911191061342,0.8504398537452249,output/imputation/cuda/paper_campaign/mean/etth1/mr0.1/seed123/metrics/mean_metrics.json
mean/etth1/mr0.1/seed42,mean,etth1,0.1,42,0.7266104490589196,0.943091959102649,0.9711292185402769,0.8748208056279492,output/imputation/cuda/paper_campaign/mean/etth1/mr0.1/seed42/metrics/mean_metrics.json
mean/etth1/mr0.1/seed456,mean,etth1,0.1,456,0.7378147439906285,1.0057432073153694,1.0028674924013488,0.8708191414002443,output/imputation/cuda/paper_campaign/mean/etth1/mr0.1/seed456/metrics/mean_metrics.json
mean/etth1/mr0.3/seed123,mean,etth1,0.3,123,0.7353148339736316,0.9769944462707988,0.9884302940879538,0.8599277261130641,output/imputation/cuda/paper_campaign/mean/etth1/mr0.3/seed123/metrics/mean_metrics.json
mean/etth1/mr0.3/seed42,mean,etth1,0.3,42,0.7401919859704422,0.9850837714878736,0.9925138646325671,0.8725213385788863,output/imputation/cuda/paper_campaign/mean/etth1/mr0.3/seed42/metrics/mean_metrics.json
mean/etth1/mr0.3/seed456,mean,etth1,0.3,456,0.743746509879725,1.0037277840420962,1.001862158204459,0.877810583764902,output/imputation/cuda/paper_campaign/mean/etth1/mr0.3/seed456/metrics/mean_metrics.json
mean/etth1/mr0.5/seed123,mean,etth1,0.5,123,0.73459560267488,0.9797815872023315,0.9898391723923293,0.862211716894475,output/imputation/cuda/paper_campaign/mean/etth1/mr0.5/seed123/metrics/mean_metrics.json
mean/etth1/mr0.5/seed42,mean,etth1,0.5,42,0.7406922143728294,0.9984385820189762,0.9992189860180681,0.8677729123134171,output/imputation/cuda/paper_campaign/mean/etth1/mr0.5/seed42/metrics/mean_metrics.json
mean/etth1/mr0.5/seed456,mean,etth1,0.5,456,0.7399485597240635,0.9918647035289607,0.9959240450601445,0.8701544550679149,output/imputation/cuda/paper_campaign/mean/etth1/mr0.5/seed456/metrics/mean_metrics.json
mean/ettm1/mr0.1/seed123,mean,ettm1,0.1,123,0.7334953556151634,0.9828026716840959,0.9913640459912271,0.8683469400898114,output/imputation/cuda/paper_campaign/mean/ettm1/mr0.1/seed123/metrics/mean_metrics.json
mean/ettm1/mr0.1/seed42,mean,ettm1,0.1,42,0.7270529795898136,0.9579947223856542,0.9787720482245363,0.8651711906890908,output/imputation/cuda/paper_campaign/mean/ettm1/mr0.1/seed42/metrics/mean_metrics.json
mean/ettm1/mr0.1/seed456,mean,ettm1,0.1,456,0.7383448973604679,0.9909682034465018,0.995473858745925,0.8615745518177824,output/imputation/cuda/paper_campaign/mean/ettm1/mr0.1/seed456/metrics/mean_metrics.json
mean/ettm1/mr0.3/seed123,mean,ettm1,0.3,123,0.737977400751073,0.9856457886266095,0.9927969523656937,0.8665756732413655,output/imputation/cuda/paper_campaign/mean/ettm1/mr0.3/seed123/metrics/mean_metrics.json
mean/ettm1/mr0.3/seed42,mean,ettm1,0.3,42,0.7344898383805842,0.965543720468213,0.9826208426795215,0.8675036257259875,output/imputation/cuda/paper_campaign/mean/ettm1/mr0.3/seed42/metrics/mean_metrics.json
mean/ettm1/mr0.3/seed456,mean,ettm1,0.3,456,0.7342765366735537,0.9680417904183884,0.9838911476471309,0.8648450823116073,output/imputation/cuda/paper_campaign/mean/ettm1/mr0.3/seed456/metrics/mean_metrics.json
mean/ettm1/mr0.5/seed123,mean,ettm1,0.5,123,0.7401665556530935,0.9850357072270478,0.9924896509420377,0.8680009681229618,output/imputation/cuda/paper_campaign/mean/ettm1/mr0.5/seed123/metrics/mean_metrics.json
mean/ettm1/mr0.5/seed42,mean,ettm1,0.5,42,0.7350739469596895,0.9702956814124131,0.9850358782361245,0.8683364318994845,output/imputation/cuda/paper_campaign/mean/ettm1/mr0.5/seed42/metrics/mean_metrics.json
mean/ettm1/mr0.5/seed456,mean,ettm1,0.5,456,0.7366658440435635,0.9733270910756684,0.9865734088630549,0.867803040631342,output/imputation/cuda/paper_campaign/mean/ettm1/mr0.5/seed456/metrics/mean_metrics.json
mean/household_power/mr0.1/seed123,mean,household_power,0.1,123,0.7145162475890295,0.8390265559580373,0.9159839277836906,0.9851932497094271,output/imputation/cuda/paper_campaign/mean/household_power/mr0.1/seed123/metrics/mean_metrics.json
mean/household_power/mr0.1/seed42,mean,household_power,0.1,42,0.7154079614261878,0.8450357544611575,0.9192582631998244,0.9848509292971498,output/imputation/cuda/paper_campaign/mean/household_power/mr0.1/seed42/metrics/mean_metrics.json
mean/household_power/mr0.1/seed456,mean,household_power,0.1,456,0.7163071371826192,0.8456996783016083,0.919619311618459,0.9850400499332956,output/imputation/cuda/paper_campaign/mean/household_power/mr0.1/seed456/metrics/mean_metrics.json
mean/household_power/mr0.3/seed123,mean,household_power,0.3,123,0.714719153967915,0.8420413478892643,0.9176281097968089,0.9850016141162128,output/imputation/cuda/paper_campaign/mean/household_power/mr0.3/seed123/metrics/mean_metrics.json
mean/household_power/mr0.3/seed42,mean,household_power,0.3,42,0.7151411524876861,0.8432854812790586,0.9183057667678335,0.9850259688992856,output/imputation/cuda/paper_campaign/mean/household_power/mr0.3/seed42/metrics/mean_metrics.json
mean/household_power/mr0.3/seed456,mean,household_power,0.3,456,0.7151117702281664,0.8433677014967237,0.9183505330192409,0.9847607488645168,output/imputation/cuda/paper_campaign/mean/household_power/mr0.3/seed456/metrics/mean_metrics.json
mean/household_power/mr0.5/seed123,mean,household_power,0.5,123,0.7153138443758952,0.8430686949752959,0.9181877231673793,0.9848483323697167,output/imputation/cuda/paper_campaign/mean/household_power/mr0.5/seed123/metrics/mean_metrics.json
mean/household_power/mr0.5/seed42,mean,household_power,0.5,42,0.7150801851828587,0.8419433992487154,0.9175747376910044,0.9851149702369717,output/imputation/cuda/paper_campaign/mean/household_power/mr0.5/seed42/metrics/mean_metrics.json
mean/household_power/mr0.5/seed456,mean,household_power,0.5,456,0.7149887830205328,0.8430421283621891,0.9181732561789137,0.9847612652649016,output/imputation/cuda/paper_campaign/mean/household_power/mr0.5/seed456/metrics/mean_metrics.json
mean/opsd_germany/mr0.1/seed123,mean,opsd_germany,0.1,123,0.9100849673588403,1.1342246691614823,1.064999844676741,1.0028927075280645,output/imputation/cuda/paper_campaign/mean/opsd_germany/mr0.1/seed123/metrics/mean_metrics.json
mean/opsd_germany/mr0.1/seed42,mean,opsd_germany,0.1,42,0.9121265715343205,1.1401162680345351,1.0677622713106767,1.0029839388269712,output/imputation/cuda/paper_campaign/mean/opsd_germany/mr0.1/seed42/metrics/mean_metrics.json
mean/opsd_germany/mr0.1/seed456,mean,opsd_germany,0.1,456,0.9115149677572029,1.1389711145950423,1.067225896703712,1.0029044340625284,output/imputation/cuda/paper_campaign/mean/opsd_germany/mr0.1/seed456/metrics/mean_metrics.json
mean/opsd_germany/mr0.3/seed123,mean,opsd_germany,0.3,123,0.9109112666323791,1.1368360261195796,1.0662251291915696,1.0031831360356562,output/imputation/cuda/paper_campaign/mean/opsd_germany/mr0.3/seed123/metrics/mean_metrics.json
mean/opsd_germany/mr0.3/seed42,mean,opsd_germany,0.3,42,0.9112332181722459,1.13863236144953,1.067067177571089,1.0031133855594303,output/imputation/cuda/paper_campaign/mean/opsd_germany/mr0.3/seed42/metrics/mean_metrics.json
mean/opsd_germany/mr0.3/seed456,mean,opsd_germany,0.3,456,0.9105433973552954,1.1367416681071805,1.0661808796387133,1.0032655086384652,output/imputation/cuda/paper_campaign/mean/opsd_germany/mr0.3/seed456/metrics/mean_metrics.json
mean/opsd_germany/mr0.5/seed123,mean,opsd_germany,0.5,123,0.9109432749649046,1.1375965154242274,1.0665816965541024,1.0031215431672933,output/imputation/cuda/paper_campaign/mean/opsd_germany/mr0.5/seed123/metrics/mean_metrics.json
mean/opsd_germany/mr0.5/seed42,mean,opsd_germany,0.5,42,0.9112062843303445,1.1383591646918476,1.0669391569774949,1.0031866587515268,output/imputation/cuda/paper_campaign/mean/opsd_germany/mr0.5/seed42/metrics/mean_metrics.json
mean/opsd_germany/mr0.5/seed456,mean,opsd_germany,0.5,456,0.9111786634582592,1.1383070360756375,1.0669147276496083,1.0032990708592853,output/imputation/cuda/paper_campaign/mean/opsd_germany/mr0.5/seed456/metrics/mean_metrics.json
mean/physionet_2012/mr0.1/seed123,mean,physionet_2012,0.1,123,0.6891860136209405,0.8786721826205413,0.9373751557517093,0.9995041231320626,output/imputation/cuda/paper_campaign/mean/physionet_2012/mr0.1/seed123/metrics/mean_metrics.json
mean/physionet_2012/mr0.1/seed42,mean,physionet_2012,0.1,42,0.7023392194750117,1.041777470159044,1.0206750071198198,0.9988231638700809,output/imputation/cuda/paper_campaign/mean/physionet_2012/mr0.1/seed42/metrics/mean_metrics.json
mean/physionet_2012/mr0.1/seed456,mean,physionet_2012,0.1,456,0.711556462529287,1.0781861690798071,1.0383574380143896,1.0024019730884415,output/imputation/cuda/paper_campaign/mean/physionet_2012/mr0.1/seed456/metrics/mean_metrics.json
mean/physionet_2012/mr0.3/seed123,mean,physionet_2012,0.3,123,0.6914512536997895,0.9276992129439018,0.9631714348670759,0.9993281342816254,output/imputation/cuda/paper_campaign/mean/physionet_2012/mr0.3/seed123/metrics/mean_metrics.json
mean/physionet_2012/mr0.3/seed42,mean,physionet_2012,0.3,42,0.6983010040206687,0.9664933643512765,0.9831039438183923,0.9994932073698277,output/imputation/cuda/paper_campaign/mean/physionet_2012/mr0.3/seed42/metrics/mean_metrics.json
mean/physionet_2012/mr0.3/seed456,mean,physionet_2012,0.3,456,0.7053404927280258,1.0034899605772039,1.0017434604614117,1.0029707692327656,output/imputation/cuda/paper_campaign/mean/physionet_2012/mr0.3/seed456/metrics/mean_metrics.json
mean/physionet_2012/mr0.5/seed123,mean,physionet_2012,0.5,123,0.6911765021566671,0.9214090005773746,0.9599005159793251,0.9993493143162159,output/imputation/cuda/paper_campaign/mean/physionet_2012/mr0.5/seed123/metrics/mean_metrics.json
mean/physionet_2012/mr0.5/seed42,mean,physionet_2012,0.5,42,0.6982691580359679,0.960983995827976,0.9802979117737506,0.9999365393106893,output/imputation/cuda/paper_campaign/mean/physionet_2012/mr0.5/seed42/metrics/mean_metrics.json
mean/physionet_2012/mr0.5/seed456,mean,physionet_2012,0.5,456,0.7064771760828009,1.0210354362687497,1.0104629811471322,1.0027922699541838,output/imputation/cuda/paper_campaign/mean/physionet_2012/mr0.5/seed456/metrics/mean_metrics.json
mean/solar/mr0.1/seed123,mean,solar,0.1,123,0.7016165869033621,0.7435552836979261,0.8622965172711334,0.9056740315148389,output/imputation/cuda/paper_campaign/mean/solar/mr0.1/seed123/metrics/mean_metrics.json
mean/solar/mr0.1/seed42,mean,solar,0.1,42,0.7007166369508405,0.7427489609755026,0.8618288466833206,0.9053998452854687,output/imputation/cuda/paper_campaign/mean/solar/mr0.1/seed42/metrics/mean_metrics.json
mean/solar/mr0.1/seed456,mean,solar,0.1,456,0.7013460197645544,0.7438228885046775,0.8624516731415607,0.9053464133237585,output/imputation/cuda/paper_campaign/mean/solar/mr0.1/seed456/metrics/mean_metrics.json
mean/solar/mr0.3/seed123,mean,solar,0.3,123,0.7009952105713698,0.7422718282033006,0.8615519881024596,0.9054014196537881,output/imputation/cuda/paper_campaign/mean/solar/mr0.3/seed123/metrics/mean_metrics.json
mean/solar/mr0.3/seed42,mean,solar,0.3,42,0.7014886377598832,0.7434735201992323,0.8622491056529037,0.9054952411810571,output/imputation/cuda/paper_campaign/mean/solar/mr0.3/seed42/metrics/mean_metrics.json
mean/solar/mr0.3/seed456,mean,solar,0.3,456,0.7017709049087081,0.7440590333787741,0.8625885655274907,0.9053450087596806,output/imputation/cuda/paper_campaign/mean/solar/mr0.3/seed456/metrics/mean_metrics.json
mean/solar/mr0.5/seed123,mean,solar,0.5,123,0.7012637028014617,0.7427373085465799,0.8618220863650339,0.9054593411707734,output/imputation/cuda/paper_campaign/mean/solar/mr0.5/seed123/metrics/mean_metrics.json
